Participant_ID,Speech_Rate,Pitch_Variability,Label
96,137.14491982874588,26.041831152965713,0.0
97,125.27737023428074,26.065488499895917,0.0
98,140.31505762449137,13.440818838249202,0.0
99,120.57381841904575,14.662335428728635,0.0
100,163.24901607526309,24.820435841441785,0.0
101,158.5672446796019,16.71552860514302,0.0
102,122.85544553254066,26.82070214986922,0.0
103,151.36261565070959,21.973357649114906,0.0
104,131.40621984216446,39.07052287124535,1.0
105,104.93788849871898,44.53136633913245,1.0
106,91.65688903581703,31.114815469111143,1.0
107,105.32440833577452,31.506832038818025,1.0
108,157.6916018108193,18.173392243439455,0.0
109,129.60635607109018,19.505551734044285,0.0
110,143.24687884372963,13.150985102104611,0.0
111,98.8730805545466,46.09699841956223,1.0
112,131.00937465569342,22.68326376263643,0.0
113,135.73513838755335,39.891871301476634,1.0
114,132.44786518825703,21.6438120515174,0.0
115,147.01410649366224,33.487267163464885,1.0
116,117.49322879524719,32.41203937332897,1.0
117,149.49172799159427,14.920890905108015,0.0
118,135.43733455988465,42.9994190194205,1.0
119,140.36765261388413,19.135269700382885,0.0
120,136.87816624464088,21.942893022654822,0.0
121,143.20969866101333,15.7473977289535,0.0
122,133.04873460781306,26.586970328171628,0.0
123,132.33176485353223,25.400240328573243,0.0
124,115.0771990659656,11.157803172185742,0.0
125,149.68063924377722,14.775954029894832,0.0
126,144.7137099889291,17.58057082972839,0.0
127,118.94751432812029,38.1917451041918,1.0
128,178.6003970487479,21.692419217308455,0.0
129,118.66619435603488,24.662954159365448,0.0
130,124.06544429410843,28.068556345293235,0.0
131,146.65729142219342,16.474940721207957,0.0
132,106.15150130833644,7.967677070007628,1.0
133,151.72734307665965,20.077895237907338,0.0
134,134.85968608879477,18.04120925478089,0.0
135,154.25635757279076,20.160020745328833,0.0
136,113.61890770365329,18.615933500555396,0.0
137,153.96920178674299,16.641883160309742,0.0
138,138.66319940730818,13.515840260220767,0.0
139,119.50309540689304,48.10308746119608,1.0
140,143.13295392507132,13.871171684988294,0.0
141,154.48347185428875,32.751440181919214,1.0
142,145.44684552435058,25.254706953293585,1.0
143,180.8025374988443,14.482053413921145,0.0
144,130.3014067363621,12.908171335334842,0.0
145,136.7982927243223,18.87617299053658,0.0
146,168.29278851815795,23.06386952531285,0.0
147,135.35680341029015,29.694644995291423,0.0
148,129.2704443611005,24.819395583974547,0.0
149,140.7323848655629,34.11637040794665,1.0
150,137.6648414691188,18.98163124911517,0.0
151,151.2789954903016,25.25327198003806,0.0
152,122.94781754552206,40.211224283793385,1.0
153,125.90180320508966,22.931820093775467,0.0
154,116.74004853400801,21.606786077251364,0.0
155,141.30570602357255,12.217090506701245,0.0
156,148.56335766039751,13.780683823043574,0.0
157,148.20646071755056,25.42947782915789,0.0
158,145.36681040522424,20.626122513239537,0.0
159,115.58686343175256,29.422931529673043,0.0
160,118.55910150413025,18.980341881028316,1.0
161,118.54787933059052,15.480461792676051,0.0
162,142.7968147215414,17.232058791460027,0.0
163,135.0850678010335,20.259729429036497,0.0
164,130.2224583829676,17.66981749065879,0.0
165,153.06687055147538,7.878798698635292,0.0
166,138.09763449762536,40.60919447941239,1.0
167,129.49397726633265,37.603218387712204,1.0
168,121.43276751759726,24.78351158397292,0.0
169,111.66784321259618,52.75310892609512,1.0
170,132.81238643232064,23.858493553241722,0.0
171,127.53574825383444,27.38765040527631,0.0
172,124.1343360656615,23.235979698513706,0.0
173,154.57356426431534,15.803951663304968,0.0
174,112.23583051445743,29.37831973421698,1.0
175,138.8833112635075,29.57015676933393,0.0
176,119.47517264254557,56.70942717497814,1.0
177,147.56069773276766,33.008415570901974,0.0
178,132.96236521842943,20.923401529324543,0.0
179,118.27873487754013,7.230394325490225,0.0
180,139.1667845165507,23.674388930249087,0.0
181,114.44926340967268,22.454874758191256,0.0
182,113.3072485017783,34.81291243554102,1.0
183,122.20070529649985,50.986471705047165,1.0
184,135.90914645378496,22.141535486038244,0.0
185,124.63418537998565,15.396632034603169,0.0
186,151.8654792056457,25.52762966478992,0.0
187,121.83475700356315,19.261987068506656,0.0
188,110.71868300716247,13.34383523221111,0.0
189,154.52967485799334,19.813888817450792,0.0
190,134.72729773938036,17.354736613268525,0.0
191,134.98248146238578,13.880298666188718,0.0
192,108.0255413319232,32.850789697112646,1.0
193,127.40417236728835,23.389629356696346,0.0
194,110.80816964273421,48.043402428781526,1.0
195,104.97569985157627,38.51448207541583,1.0
196,112.92676849003222,25.44374309852093,0.0
197,108.48303652343807,37.87124165201824,1.0
198,128.7727019516517,24.639200640406187,0.0
199,106.83297036488173,19.821792588512583,0.0
200,144.98471017969388,16.782408848099287,0.0
201,125.14195512303968,21.513177326195166,0.0
202,105.47118252896622,16.95108547840309,0.0
203,157.37893368511106,13.05213766618202,0.0
204,136.10447624789657,15.207001896242122,1.0
205,138.08123612778851,23.611906789138857,0.0
206,136.75943747382192,48.74438093170817,1.0
207,138.8363418836028,19.188092979678665,1.0
208,129.5041173801112,18.954883713569874,0.0
209,143.89824191372637,19.13464087858065,0.0
210,96.24145764771416,27.27122332176391,1.0
211,152.40774873554037,18.59662461566613,0.0
212,171.995500619844,16.070052697460252,0.0
213,133.98169292171247,19.20735213486515,0.0
214,122.25452642192816,36.904996797790666,1.0
215,146.0607628522181,14.800470364372345,0.0
216,129.20233687407938,24.41829968743336,0.0
217,129.3849580157183,22.095095046830227,0.0
218,111.99102211112378,21.549103551135136,0.0
219,147.5137578143657,27.567248716210656,0.0
220,141.1402116027837,35.768518829587684,1.0
221,113.31746217898842,36.68654671966728,1.0
222,127.39976851321333,33.62551485372308,1.0
223,145.07744611241623,21.002845986154714,0.0
224,153.08480955081018,16.654636306700418,0.0
225,124.6170265333809,40.131057981760826,1.0
226,136.17534173868717,15.003488838525445,0.0
227,123.5132209880478,38.61503525206102,1.0
228,119.25800403553495,22.962634746005914,0.0
229,111.71665433578544,37.88693629279857,1.0
230,135.79729279999356,27.48030668261181,1.0
231,135.96666964167756,20.97192150788668,0.0
232,147.10749381367683,31.262179026721544,0.0
233,146.93155211394907,20.708584568199523,0.0
234,171.8323429551895,10.031321787142723,0.0
235,110.21064031046413,36.94736194718775,1.0
236,128.58874172034237,27.55097355193551,1.0
237,146.66394967229058,18.705475131479613,0.0
238,159.00366723779933,28.362861934188516,0.0
239,156.79362367151865,17.812708498382946,0.0
240,144.4547700984978,15.765193258408361,0.0
241,176.6862796942524,19.09760043204687,0.0
242,149.44443262885417,21.608489030980067,0.0
243,132.39585236943304,25.953231373931708,0.0
244,126.38654506937603,10.6673169146347,0.0
245,123.98569355926108,12.89094666629078,0.0
246,133.39933269954525,16.322350287051165,0.0
247,126.43525062343387,14.401912833554944,0.0
248,128.404853242168,15.575986429865495,0.0
249,145.77976069593257,22.202373689801995,0.0
250,158.69127788746442,18.80533950415153,0.0
251,143.8163126495182,15.8655982298007,0.0
252,156.48165277980786,24.088831496001436,0.0
253,136.41577929700387,16.415888396985977,0.0
254,142.72799382587743,22.144082501652864,0.0
255,120.40328758491796,39.31922544673941,1.0
256,128.61301007669454,23.710476860046533,0.0
257,163.26727963283784,20.285065624485423,0.0
258,109.45235362311169,26.567534046838084,1.0
259,147.7255290081299,16.490041560966223,0.0
260,134.7403647591827,24.32197078420807,1.0
261,133.5967839507887,25.149804087905807,0.0
262,142.61866719247757,14.73292218413172,0.0
263,135.1792123752051,18.487651567559357,0.0
264,147.94706266872925,28.30629607273935,0.0
265,118.81544447997062,22.120829732009582,0.0
266,135.8046269491176,16.693671031435432,1.0
267,148.82475809726864,22.539956634562717,0.0
268,123.65701070656799,45.857863249393475,1.0
269,147.34061841841879,21.621796408608017,0.0
270,129.84257432731832,27.45363068424976,0.0
271,112.81877067504784,40.08725023229934,1.0
272,117.82120631330238,16.327042116009753,0.0
273,141.7351195143929,21.342961394316283,0.0
274,154.62679600126626,20.743337286010558,0.0
275,147.70678926368313,16.68549541224526,0.0
276,143.91582908269834,10.008996577339461,0.0
277,102.92533249809065,16.988939698191096,0.0
278,145.42093408262622,19.76539710560408,0.0
279,99.60215788530121,19.291238479315005,1.0
280,97.26383827504152,43.10808273159782,1.0
281,132.71954678256344,15.823264733701214,0.0
282,141.2988468120935,19.499229617600236,0.0
283,168.1425625882383,27.807555983634263,0.0
284,151.5629779083045,25.823696772285857,0.0
285,136.4879456457623,21.967426927108747,0.0
286,114.61061863819411,39.24061044464089,1.0
287,116.98828743896567,22.27943886040804,0.0
288,129.09014927018458,32.58742345381457,1.0
289,137.21511535004274,5.757286896849623,0.0
290,122.80150146715617,44.7519762978243,1.0
291,152.8648943480303,22.70731364102394,0.0
292,138.11319619850528,26.405081808675565,0.0
293,109.0360494008712,42.796605322693395,1.0
294,130.99041965121793,23.06758986365208,0.0
295,127.76488530703685,25.72646865809426,1.0
296,146.02567583148414,15.134655295592221,0.0
297,152.1929317825844,21.336961570359513,0.0
298,104.6022705088341,42.47910256117534,1.0
299,126.71562840025973,37.2323891412916,1.0
300,112.1591546922144,38.50630099273559,1.0
301,121.83014721968043,42.42127491071892,1.0
302,129.4861160858328,28.77350638265548,1.0
303,142.25590679714313,21.49646290203246,0.0
304,133.821845508163,21.83682753408089,0.0
305,149.23903410416395,13.270101598766257,0.0
306,139.5095787785886,25.867369287426627,0.0
307,126.742138456983,19.901811005366593,0.0
308,97.11712243612891,38.77100393902187,1.0
309,143.25750739221115,23.562737926793382,1.0
310,113.48255658851527,16.96860323744055,1.0
311,141.6564690610989,28.462336613511802,1.0
312,134.76483597714875,34.66770009355539,1.0
313,147.699554940715,41.21571889856051,1.0
314,113.21540521126386,46.24112719986013,1.0
315,127.41173715166042,19.872229645042772,0.0
316,123.40211136887494,18.23416853594656,0.0
317,144.44180415596864,20.393175951580453,0.0
318,121.53703525349067,23.50586371155449,0.0
319,118.88804338435168,24.67159955619637,0.0
320,120.44634209243618,35.21311648671942,1.0
321,147.3787875725976,16.61142315123947,0.0
322,110.65289210362853,28.537726901561967,1.0
323,140.9034531491154,24.35033865344377,0.0
324,137.22646795335515,20.89790890969799,0.0
325,115.17714992201346,17.981757683790015,0.0
326,149.21250050065137,28.34952252175703,0.0
327,143.2125780199509,42.93488720552213,1.0
328,109.4115173335985,24.078686062696484,0.0
329,145.56718810056964,23.830401391923452,0.0
330,124.28798086087357,45.32546204341657,1.0
331,163.68819223261087,24.475966100138663,0.0
332,151.87494040944404,19.279562221391924,0.0
333,144.89199533363177,14.998343376972127,0.0
334,103.94872850510771,31.30389663956366,1.0
335,137.92603548243224,24.623168414563843,0.0
336,143.75739275518814,15.043038252718464,0.0
337,134.11837770301764,23.663200386077897,0.0
338,120.19315080373585,12.799745587028529,0.0
339,132.05359694349443,18.704789270896484,0.0
340,132.83513829852325,5.393247582526964,0.0
341,110.18646628098661,24.251108710567465,0.0
342,155.80703078052355,22.71649014518194,0.0
343,145.0049315793042,24.519674205430977,0.0
344,138.04785418448472,19.06514348507277,0.0
345,152.78650002194337,28.141983115642688,0.0
346,124.00575398803889,13.48184598670695,1.0
347,137.79413927746793,18.314570144409803,0.0
348,144.05685238669759,14.291554429332475,0.0
349,114.09991781508958,31.6618051024399,1.0
350,135.47766809202952,32.314693520941674,1.0
351,136.26445940665434,23.241402169219295,0.0
352,138.36859777314714,20.597901842070765,0.0
353,98.27979149375633,30.346895432199467,1.0
354,131.39506989679646,26.58557533669933,0.0
355,171.13101197968157,16.263941604260882,0.0
356,118.6539645856916,40.55604466003449,1.0
357,155.8763673027438,18.89373188207114,0.0
358,141.96110865929137,26.18046587605219,0.0
359,144.2148780160255,14.483166969130632,0.0
360,112.65840836222667,22.65651128120078,1.0
361,135.514889743012,17.859424195170437,0.0
362,138.26527576417638,25.39340416715648,0.0
363,108.89914651387775,18.165877940926563,0.0
364,131.50553405595844,16.22862074990321,0.0
365,152.45503724816368,15.862048896756402,0.0
366,133.10958650689633,20.882207776386124,0.0
367,115.3624181479704,19.158640569945103,1.0
368,148.5589800288974,15.202803816382602,0.0
369,114.54581681679217,42.0945181713904,1.0
370,95.08558599726013,48.40450446023144,1.0
371,152.84598191485208,13.329872525408977,0.0
372,126.60021675079999,61.44343347017035,1.0
373,163.89779939959095,29.366488881087726,0.0
374,100.80634549896448,33.311782768099896,1.0
375,114.95892078317942,26.105168477626766,0.0
376,152.32853756562835,17.531217084193436,0.0
377,131.84862843299354,16.960890064527838,0.0
378,123.40497538990958,25.743828501860516,0.0
379,131.78700237976247,25.283432654587138,1.0
380,132.04248278584208,14.020584689824078,0.0
381,135.95187597059942,23.095771305025988,0.0
382,131.12642916746256,19.95440501677898,0.0
383,131.54413170794038,20.85208111187744,0.0
384,139.107119659073,20.380026957062057,0.0
385,130.32320368092314,21.73251940865358,0.0
386,147.18469738619586,22.182799020788337,0.0
387,139.46260941335072,20.384109455301278,0.0
388,146.9183679527668,48.95683810789956,1.0
389,121.08674068497433,21.654401161072286,0.0
390,129.73064831384465,31.299889701178724,1.0
391,124.81843437109748,18.326123339467294,0.0
392,172.85683438714966,14.26827303490656,0.0
393,152.33090239991736,26.92136409255259,0.0
394,159.48573097256087,48.73658545162958,1.0
395,147.4507122951685,26.99677718293001,0.0
396,127.60911046660947,35.064222698109376,1.0
397,108.98836849940184,20.905107793518535,0.0
398,128.85982246038463,30.261606529290837,1.0
399,131.348430041475,19.586596570786504,0.0
400,148.89651886952575,20.63189789773206,0.0
401,121.31391831932018,21.598909670712686,0.0
402,135.66241315603608,29.075357408471056,1.0
403,108.1415641353529,30.786541066327516,0.0
404,136.70492168243732,18.256739327960705,0.0
405,132.6049859801175,32.46499758716395,0.0
406,144.86125954092194,16.872186492452354,0.0
407,128.40762178193643,16.63254687878066,0.0
408,133.30227571899468,20.5268775307298,0.0
409,123.65009173984038,34.48606276411514,1.0
410,124.44130768510315,30.307517883181987,0.0
411,131.79711588139412,19.409657365044605,0.0
412,127.07123334579606,32.49953485401047,1.0
413,134.07425708963996,54.01190685753008,1.0
414,119.94596191364147,44.53125045376087,1.0
415,129.79962917632264,16.805191261552487,0.0
416,137.23909989428515,32.53937511870051,1.0
417,155.85683339328375,12.118039215078753,0.0
418,130.94022219926268,26.13466611942154,0.0
419,108.3254291189653,53.38183676795123,1.0
420,118.54930332194411,33.796188360464015,1.0
421,116.28722046672743,34.62963202951588,1.0
422,96.65056239714144,39.098186569285126,1.0
423,132.95788421097572,25.247763576596675,0.0
424,123.11531530744666,36.150260791474174,1.0
425,152.44108371775235,22.332149912167633,0.0
426,112.25932907673939,34.39339186185379,1.0
427,167.78417276763406,11.657079630612053,0.0
428,148.41176789552352,17.852972294373735,0.0
429,160.52947336298524,10.16821705311999,0.0
430,137.72322357446626,10.818973134483517,0.0
431,123.16526200803928,46.07080669286972,1.0
432,141.6409219190734,21.49376454182843,0.0
433,136.0001203438373,30.636141094734313,1.0
434,100.84877136269536,41.713400764504655,1.0
435,136.9671102134916,22.373491164399763,0.0
436,154.31002645239803,16.40796367215401,0.0
437,118.57056701419572,16.98942265847261,1.0
438,131.5656870613854,20.989553917313238,0.0
439,129.32714943325794,27.57529414301952,1.0
440,94.34747411015061,32.40453322416083,1.0
441,154.38906239127812,11.932193010616295,0.0
442,133.0904184356032,23.2616143920671,0.0
443,172.8470439982651,16.97192230131568,0.0
444,131.00911031833968,17.560442959271487,0.0
445,136.64805822011223,15.051859317148313,0.0
446,125.93262440127316,20.202958456019413,0.0
447,162.53535578144042,19.164391431067944,0.0
448,150.67422317133335,26.640970709245288,0.0
449,122.93767882646523,32.76534017628148,1.0
450,128.33274968613688,18.3883976539433,0.0
451,186.18321212682855,15.5625391109895,0.0
452,117.27729162971204,15.158277725681824,0.0
453,143.6617991964521,40.00844474944457,1.0
454,141.75991074963173,15.507660091044814,0.0
455,152.20264454000957,22.789051531759313,0.0
456,130.22837234439467,34.73594243041073,1.0
457,122.94832164767362,43.96839315865532,1.0
458,165.0353228793409,27.061102777077146,0.0
459,128.65473882073545,21.12342362875943,0.0
460,130.07320302847418,22.844915395926378,0.0
461,141.01277722115162,22.53917878144812,0.0
462,110.60494814180336,12.6781255989509,0.0
463,149.81548484531086,18.54094365542228,0.0
464,116.79016733661737,32.918831427274604,1.0
465,149.5788868816606,20.70443123455602,0.0
466,143.65530817237868,20.015230100767074,0.0
467,136.03014750143066,15.057044464245413,0.0
468,132.1136746747886,16.97142538498331,0.0
469,114.18447660096024,18.375080119643258,1.0
470,157.033484602709,16.53547401102046,0.0
471,150.22929456942447,14.674431684623137,0.0
472,127.87259595660218,21.909677261157768,0.0
473,139.1855770022328,24.928649978399314,0.0
474,134.85928225209847,30.441873523903638,0.0
475,123.84044601470814,24.46317580853646,1.0
476,168.4518947398092,22.819545600261797,0.0
477,112.24067324849442,33.68743032907695,1.0
478,131.14896141034072,41.153674840130535,1.0
479,113.31919626643582,21.615396365580146,0.0
480,103.78415189387607,37.131966282376894,1.0
481,129.31008146326016,28.07579020126144,1.0
482,105.75901666752085,40.11202599524981,1.0
483,166.48181360421646,21.16892955895374,0.0
484,125.70296776508945,19.952796259689975,1.0
485,136.31917825995694,22.97377170832643,0.0
486,135.34599865109817,18.47387647822666,0.0
487,127.25233445802812,18.164860804583387,0.0
488,155.4869789082672,21.87028284923786,0.0
489,144.66361348397007,14.149434869703203,0.0
490,145.4245403757145,17.661493993440544,0.0
491,150.3521598756667,25.982857508322457,0.0
492,141.0470312748503,20.960245582450156,0.0
493,141.80076715676552,39.41940649569409,1.0
494,118.8834985634993,30.7069777548274,1.0
495,149.38501021647508,20.899470755767393,0.0
496,110.62772133456482,35.700521631131814,1.0
497,135.95889748333164,24.302367441798726,0.0
498,166.28405665135435,27.606580259612258,0.0
499,129.64084139801315,34.451059993837134,1.0
500,127.72668975149791,19.647506109704544,0.0
501,162.84544784612038,16.76531611147213,0.0
502,153.22459635424175,26.31292051713591,0.0
503,119.43547946362727,29.646718140460774,1.0
504,118.62877720679815,30.71135179305932,0.0
505,148.6483544458365,19.395259256961094,0.0
506,125.66689339099361,18.135834239541165,0.0
507,127.68976522472434,11.77300626521554,0.0
508,127.29809422897392,22.75026049512276,0.0
509,145.49897369145273,17.356916591251217,0.0
510,142.95291853803684,25.235491513060772,0.0
511,163.7902522421803,23.54054338344295,0.0
512,134.2202960470736,18.454417678987493,0.0
513,143.36138722715626,19.86347730245034,0.0
514,88.77105888174417,33.67366253617426,1.0
515,161.61909933599173,25.456550602971344,0.0
516,164.67451570251924,16.075508434588798,0.0
517,130.2403614631726,19.149076887375358,0.0
518,127.08073698007604,20.922756515985185,0.0
519,139.60229186826174,21.087164365898616,0.0
520,121.44573933682878,14.518624565523991,0.0
521,140.18888601172694,15.33366020463402,0.0
522,174.71987850010262,14.062007904852436,0.0
523,126.88770118842655,27.47843594409417,1.0
524,138.28190232121074,26.00206953972213,0.0
525,132.22594672589528,30.383739917804206,0.0
526,141.0284446220904,22.109603771176424,0.0
527,140.52895327957592,13.878508818553172,0.0
528,133.24901792781134,24.980238429029082,0.0
529,148.6560819077081,15.008072804058543,0.0
530,136.10612972954593,19.601793043771423,0.0
531,114.55742159340511,28.499974191765403,1.0
532,159.07332642491238,17.841898436409757,0.0
533,143.86325586084146,16.881155196520975,0.0
534,129.75301766937991,37.69126941245107,1.0
535,149.9319601178157,19.23765081809728,0.0
536,140.07670184963692,24.58163837351241,0.0
537,132.73648890700622,13.951794906543974,0.0
538,133.33560109885832,20.10396853837704,0.0
539,150.69497645258582,25.93839694230782,0.0
540,111.43880559375785,28.29379790923355,1.0
541,143.21140616195305,16.99316178024393,0.0
542,137.58071432500986,25.540914083687582,0.0
543,151.07699869993115,28.419638457289345,0.0
544,159.58218210731494,20.051763099216902,0.0
545,121.28325227052726,12.9314275154751,0.0
546,132.6859066389126,24.567923131166246,0.0
547,108.66925601470017,40.01094169939845,1.0
548,135.36181436223177,25.86364509629682,0.0
549,176.9486316872793,22.47840943986302,0.0
550,171.3858091352819,22.43250821913101,0.0
551,145.3566885726762,18.253711478407855,0.0
552,141.4561632402206,19.641993702929682,0.0
553,144.52321013500418,21.824805012331126,0.0
554,128.3931620134464,20.613351579973976,0.0
555,158.40126807403192,35.754336389015926,1.0
556,144.84077840507135,12.605442156129357,0.0
557,140.70470890647113,23.594766553325336,0.0
558,157.37166310250103,15.303323030906228,0.0
559,141.4947704763146,19.679308267035037,0.0
560,126.86572619922865,25.120312629057313,0.0
561,128.04657116794286,22.34387128037512,0.0
562,155.5630991638685,8.185337822290808,0.0
563,137.92569943387264,55.740826697499735,1.0
564,136.2114777291026,20.84680412018039,0.0
565,119.01374608390519,54.583474542205934,1.0
566,113.06587066942436,19.86285607387173,1.0
567,139.93728795198646,37.85554074857657,1.0
568,129.22333668121345,13.165606507922895,0.0
569,144.3960870994802,28.210075800681846,0.0
570,100.23545287410482,24.203100132522763,0.0
571,125.14088019566556,13.643257860213044,1.0
572,109.78422513787679,5.596113653357197,1.0
573,128.69395753463766,24.26707779390154,0.0
574,107.1246332972818,51.122782579886454,1.0
575,117.2094505106898,26.13834496236646,0.0
576,99.724730915755,41.77875319530908,1.0
577,139.24642835826293,19.03170270360141,0.0
578,136.9543192093551,21.50895949909733,0.0
579,111.67200709960203,22.70450405547583,1.0
580,144.98211666693865,44.50307591973576,1.0
581,117.34579158758926,23.94295331514064,1.0
582,109.09294236262697,28.882309090947146,1.0
583,132.47364434623196,22.150208235955347,0.0
584,118.76773232411146,29.043387059565077,1.0
585,147.09856436860318,15.087563032308452,0.0
586,120.07720926652354,21.12225909279986,0.0
587,125.52614809129844,30.28103564970161,0.0
588,162.84686115904486,27.710549762839378,0.0
589,162.1303432542433,10.9900978120999,0.0
590,144.66875231815305,22.097662219535138,0.0
591,151.51152093729362,23.175859008409848,0.0
592,154.03517589721193,24.9915544907398,0.0
593,146.93816509643284,17.514680267618193,1.0
594,140.8358736843304,20.339277552637018,0.0
595,132.87582033258565,20.17041734129613,0.0
596,121.92156622366184,40.935567222808615,1.0
597,121.99555389416335,16.753612274669965,0.0
598,157.4474562823244,14.538436176637106,0.0
599,125.53009963309351,41.969544045107355,1.0
600,148.80285640700404,28.167157661505478,0.0
601,132.1321960058034,15.48149069634936,0.0
602,123.28725491495908,57.31300146192632,1.0
603,134.9632295106481,20.12109728336379,0.0
604,132.30723271796046,40.462842480037,1.0
605,136.73478195159169,19.87486520627428,0.0
606,126.37963886718184,18.3982634590284,0.0
607,130.22251046058938,27.039741431965112,1.0
608,151.35482924968028,19.0855177944758,0.0
609,139.72230296011415,17.268777758737585,0.0
610,152.20275826054504,22.98700034924929,0.0
611,126.54118442771252,26.093809258486584,0.0
612,152.34755875942872,15.224387103253235,0.0
613,120.3913657531625,46.61878302608191,1.0
614,133.68523278769607,18.644381994787157,0.0
615,100.79543401993658,38.08050539504102,1.0
616,157.15631064810393,15.948737814928094,0.0
617,118.46206773230841,23.045690604535885,0.0
618,133.770681291488,25.743186747143575,0.0
619,150.82508096064853,22.018650451683047,0.0
620,130.12229238249907,16.18150954502361,1.0
621,113.554397669559,26.900456770737257,0.0
622,141.1370683729059,18.93278564534896,0.0
623,150.66439952305237,21.41643935773071,0.0
624,125.37977494659017,7.5029714256321345,0.0
625,143.35826036418698,25.742228545983775,0.0
626,136.6305537087436,34.855477291217206,1.0
627,141.16052461471426,17.178762006713058,0.0
628,129.87816409009247,24.09033569784802,1.0
629,151.27080685057683,29.27046283167094,0.0
630,129.46920359183972,23.6381477181849,0.0
631,125.33667132802174,23.154058422773886,0.0
632,119.40667269215018,31.809460643333818,1.0
633,150.29390285561772,23.168884404660492,0.0
634,131.59728439704546,24.960211747682614,0.0
